tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
64,0.9999999815033677,2.198842819981973e-11,1.8474643888296723e-8,2.4487686843064877e-27,0.9999999815033677,0.9999999885260533,0.78,0.8,0.78,0.8,0.25,0,2.315865598068754e-9,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000014542746,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
65,0.9999999885260533,9.748766540581992e-12,1.14641978894081e-8,5.165895884858476e-28,0.9999999885260533,0.9999999888025338,0.78,0.8,0.78,0.8,0.25,0,1.4364464863066723e-9,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000009017197,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
66,0.9999999888025338,8.260259296476548e-12,1.1189205913653626e-8,3.834430105910937e-28,0.9999999888025338,0.9999999890721908,0.78,0.8,0.78,0.8,0.25,0,1.4017864143487643e-9,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000087986098,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
67,0.9999999890721908,6.999027349821865e-12,1.0920810176607218e-8,2.8461383203851842e-28,0.9999999890721908,0.9999999893352172,0.78,0.8,0.78,0.8,0.25,0,1.3679887993218566e-9,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000085856165,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
68,0.9999999893352172,5.930368779600545e-12,1.0658852454146456e-8,2.1125703468225995e-28,0.9999999893352172,0.999999992071285,0.78,0.8,0.78,0.8,0.25,0,1.3350284551633458e-9,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000008378028,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
69,0.9999999920712851,3.22987533937483e-12,7.925485043266983e-9,5.240787644483021e-29,0.9999999920712851,0.9999999922618871,0.78,0.8,0.78,0.8,0.25,0,9.924804233441097e-10,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000062274033,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
70,0.9999999922618871,2.7367162486842496e-12,7.735376252447011e-9,3.890019150379475e-29,0.9999999922618871,0.9999999924478535,0.78,0.8,0.78,0.8,0.25,0,9.686061394623473e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000060772677,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
71,0.9999999924478535,2.3188560048968803e-12,7.549827605501184e-9,2.88739976064068e-29,0.9999999924478535,0.9999999926293056,0.78,0.8,0.78,0.8,0.25,0,9.453149486380569e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000005930849,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
72,0.9999999926293056,1.964797473617234e-12,7.368729718156769e-9,2.1431970012016337e-29,0.9999999926293056,0.9999999928063593,0.78,0.8,0.78,0.8,0.25,0,9.225909959758653e-10,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000005788041,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
73,0.9999999928063594,1.664798980257232e-12,7.1919758299439205e-9,1.590806180894147e-29,0.9999999928063594,0.9999999929791277,0.78,0.8,0.78,0.8,0.25,0,9.004197752214139e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000056487412,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
74,0.9999999929791277,1.4106062746259284e-12,7.01946174125849e-9,1.180789401880135e-29,0.9999999929791277,0.999999993147719,0.78,0.8,0.78,0.8,0.25,0,8.787865196640127e-10,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000005512853,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
75,0.999999993147719,1.195225420968409e-12,6.851085751934465e-9,8.764509645059003e-30,0.999999993147719,0.9999999933122387,0.78,0.8,0.78,0.8,0.25,0,8.576775985504983e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000005380285,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
76,0.9999999933122387,1.0127303646810506e-12,6.686748601289923e-9,6.505531739674049e-30,0.9999999933122387,0.9999999934727885,0.78,0.8,0.78,0.8,0.25,0,8.37079396515093e-10,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000052509467,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
77,0.9999999934727885,8.580998810349515e-13,6.526353409611056e-9,4.828786199077031e-30,0.9999999934727885,0.9999999936294673,0.78,0.8,0.78,0.8,0.25,0,8.169792828244631e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000005124754,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
78,0.9999999936294673,7.270794196649268e-13,6.369805621039864e-9,3.5842075773924084e-30,0.9999999936294673,0.999999993782371,0.78,0.8,0.78,0.8,0.25,0,7.973642487170114e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000005001625,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
79,0.999999993782371,6.160640435711221e-13,6.217012947831757e-9,2.6604085225898245e-30,0.999999993782371,0.9999999962767676,0.78,0.8,0.78,0.8,0.25,0,7.782226816097884e-10,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.1800000488148,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
80,0.9999999962767676,2.462646825521924e-13,3.722986129628256e-9,3.135690156205514e-31,0.9999999962767676,0.9999999963661085,0.78,0.8,0.78,0.8,0.25,0,4.660097134351573e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000029229937,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
81,0.9999999963661086,2.086633344430743e-13,3.633682775903476e-9,2.3274926563569916e-31,0.9999999963661086,0.9999999964533015,0.78,0.8,0.78,0.8,0.25,0,4.5482633057271686e-10,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000002852822,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
82,0.9999999964533016,1.7680321306966526e-13,3.5465215437661663e-9,1.7276011963948144e-31,0.9999999964533016,0.9999999957115446,0.78,0.8,0.78,0.8,0.25,0,4.4391210427790745e-10,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000002784342,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
83,0.9999999957115446,1.5833319318593054e-13,4.2882970040151045e-9,1.1733431267372578e-31,0.9999999957115446,0.9999999988264653,0.78,0.8,0.78,0.8,0.25,0,5.367498612224989e-10,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000033666023,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
84,0.9999999988264653,2.6822534212618222e-14,1.1735078493613055e-9,3.590404245444617e-33,0.9999999988264653,0.999999999573245,0.78,0.8,0.78,0.8,0.25,0,1.4688085336436573e-10,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000009212527,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
85,0.999999999573245,6.50246883755879e-15,4.267484934932719e-10,2.367889889493419e-34,0.999999999573245,0.9999999995834825,0.78,0.8,0.78,0.8,0.25,0,5.3413015143979486e-11,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000003350095,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
86,0.9999999995834823,5.5096281593781014e-15,4.165120675540714e-10,1.7575863857324084e-34,0.9999999995834823,0.9999999995934742,0.78,0.8,0.78,0.8,0.25,0,5.213168556332433e-11,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000326972,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
87,0.9999999995934742,4.668381073857046e-15,4.0652118299946587e-10,1.3045834255291448e-34,0.9999999995934742,0.9999999996032262,0.78,0.8,0.78,0.8,0.25,0,5.08810165931356e-11,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000003191278,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
88,0.9999999996032262,3.955581251639566e-15,3.967699500226164e-10,9.68338130051986e-35,0.9999999996032262,0.9999999996127441,0.78,0.8,0.78,0.8,0.25,0,4.966039535520357e-11,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000003114717,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
89,0.9999999996127441,3.351616500619441e-15,3.872526200956164e-10,7.187572030757874e-35,0.9999999996127441,0.9999999996220336,0.78,0.8,0.78,0.8,0.25,0,4.846909012502899e-11,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000003039993,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
90,0.9999999996220336,2.839869150094132e-15,3.779635825806298e-10,5.335036398344406e-35,0.9999999996220336,0.9999999999100422,0.78,0.8,0.78,0.8,0.25,0,4.730646643877499e-11,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000296707,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
91,0.9999999999100424,5.329040897500426e-16,8.995708125301571e-11,1.5845510422011007e-36,0.9999999999100424,0.9999999999122003,0.78,0.8,0.78,0.8,0.25,0,1.1259076872324904e-11,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000706173,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
92,0.9999999999122003,4.515367089730127e-16,8.779927867305092e-11,1.1761464718463181e-36,0.9999999999122003,0.9999999999143064,0.78,0.8,0.78,0.8,0.25,0,1.0989006884129866e-11,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000689233,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
93,0.9999999999143064,3.8259304717627625e-16,8.569323535326718e-11,8.730047101006597e-37,0.9999999999143064,0.999999999916362,0.78,0.8,0.78,0.8,0.25,0,1.0725359360153496e-11,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000672702,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
94,0.999999999916362,3.241761673830368e-16,8.363770974309871e-11,6.479951622534676e-37,0.999999999916362,0.9999999999183683,0.78,0.8,0.78,0.8,0.25,0,1.0468128786678252e-11,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000065656,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
95,0.9999999999183683,2.74678769713058e-16,8.16314900730817e-11,4.809799139061483e-37,0.9999999999183683,0.9999999999203264,0.78,0.8,0.78,0.8,0.25,0,1.0216907410318028e-11,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000640817,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
96,0.9999999999203264,2.3273896764263956e-16,7.967339364049438e-11,3.5701142702461068e-37,0.9999999999203264,0.9999999999529612,0.78,0.8,0.78,0.8,0.25,0,9.971925756309754e-12,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000625437,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
97,0.9999999999529612,1.6202371146742635e-16,4.703870115056436e-11,6.189477840684091e-38,0.9999999999529612,0.9999999999540895,0.78,0.8,0.78,0.8,0.25,0,5.887302215261061e-12,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000369258,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
98,0.9999999999540895,1.3728484141646333e-16,4.591038274259323e-11,4.5941925069020084e-38,0.9999999999540895,0.999999999986466,0.78,0.8,0.78,0.8,0.25,0,5.746123336040286e-12,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000360398,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
99,0.999999999986466,3.380346659065085e-17,1.3534005059279581e-11,2.8840535979548927e-39,0.999999999986466,0.9999999999831171,0.78,0.8,0.78,0.8,0.25,0,1.6938587093720636e-12,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000106244,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,rescue,-1,-1,-1,-1
100,0.9999999999831171,1.0348268823851362e-16,1.6882834886291316e-11,1.9499791586918289e-38,0.9999999999831171,0.9999999999943059,0.78,0.8,0.78,0.8,0.25,0,2.1130824404108768e-12,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000132534,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
101,0.9999999999943059,2.6204440676728905e-17,5.694155881299115e-12,4.115369410201271e-40,0.9999999999943059,0.999999999995519,0.78,0.8,0.78,0.8,0.25,0,7.126047997527194e-13,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.1800000000447,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
102,0.999999999995519,1.5542580570549258e-17,4.481010720112567e-12,5.917358724731171e-41,0.999999999995519,0.9999999999956265,0.78,0.8,0.78,0.8,0.25,0,5.607620320654849e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000035175,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
103,0.9999999999956265,1.3169434828415578e-17,4.373524612750772e-12,4.3922097814278224e-41,0.9999999999956265,0.9999999999972522,0.78,0.8,0.78,0.8,0.25,0,5.473640878682857e-13,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000034333,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
104,0.9999999999972522,6.986172728863683e-18,2.7477792362657373e-12,7.096655362552943e-42,0.9999999999972522,0.9999999999973181,0.78,0.8,0.78,0.8,0.25,0,3.4394381251882687e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000021572,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
105,0.9999999999973181,5.9194768870719996e-18,2.6818681924312226e-12,5.267552728982477e-42,0.9999999999973181,0.9999999999973825,0.78,0.8,0.78,0.8,0.25,0,3.356694948324929e-13,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000021053,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
106,0.9999999999973825,5.015651341085424e-18,2.6175381583234014e-12,3.909885760977546e-42,0.9999999999973825,0.9999999999974452,0.78,0.8,0.78,0.8,0.25,0,3.2752578505503093e-13,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000002055,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
107,0.9999999999974453,4.249827958661982e-18,2.554751210225542e-12,2.9021459205872896e-42,0.9999999999974453,0.9999999999975066,0.78,0.8,0.78,0.8,0.25,0,3.197325404803864e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000020055,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
108,0.9999999999975066,3.6009356412554184e-18,2.4934703340979803e-12,2.154142463301961e-42,0.9999999999975066,0.9999999999975664,0.78,0.8,0.78,0.8,0.25,0,3.1212212831793746e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000001957,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
109,0.9999999999975664,3.051120567371393e-18,2.433659403757672e-12,1.598930542838314e-42,0.9999999999975664,0.9999999999976247,0.78,0.8,0.78,0.8,0.25,0,3.0457788733981766e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000019106,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
110,0.9999999999976247,2.5852549570675303e-18,2.3752831595811593e-12,1.1868197783457595e-42,0.9999999999976247,0.9999999999976817,0.78,0.8,0.78,0.8,0.25,0,2.973763375873221e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000018644,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
111,0.9999999999976817,2.190520841593699e-18,2.3183071877183834e-12,8.809270625178804e-43,0.9999999999976817,0.9999999999982954,0.78,0.8,0.78,0.8,0.25,0,2.90120992902511e-13,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.1800000000182,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
112,0.9999999999982954,1.1506688021541968e-18,1.7046357761590958e-12,1.0067857477387483e-43,0.9999999999982954,0.9999999999983362,0.78,0.8,0.78,0.8,0.25,0,2.1331643487883317e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000013383,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
113,0.9999999999983362,9.749769499521526e-19,1.6637466385305904e-12,7.472952739097043e-44,0.9999999999983362,0.9999999999983762,0.78,0.8,0.78,0.8,0.25,0,2.0827517993120697e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000001306,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
114,0.9999999999983762,8.261109114615745e-19,1.6238383095882478e-12,5.546862653370539e-44,0.9999999999983762,0.9999999999984152,0.78,0.8,0.78,0.8,0.25,0,2.0318921854901068e-13,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000012747,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
115,0.9999999999984152,6.999747410124561e-19,1.5848872626515196e-12,4.117205925093872e-44,0.9999999999984152,0.9999999999984532,0.78,0.8,0.78,0.8,0.25,0,1.983242889623236e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000001244,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
116,0.9999999999984532,5.930978894693425e-19,1.5468705353748873e-12,3.0560310735885263e-44,0.9999999999984532,0.9999999999984901,0.78,0.8,0.78,0.8,0.25,0,1.934676176281557e-13,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000012146,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
117,0.9999999999984902,5.025397144819664e-19,1.5097657162111423e-12,2.2683650253723213e-44,0.9999999999984902,0.9999999999993684,0.78,0.8,0.78,0.8,0.25,0,1.8904493777248795e-13,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000001185,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
118,0.9999999999993685,1.7783891157811777e-19,6.315300186788213e-13,2.183305195060738e-45,0.9999999999993685,0.9999999999993836,0.78,0.8,0.78,0.8,0.25,0,7.896412130631894e-14,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000496,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
119,0.9999999999993836,1.5068527039981758e-19,6.163814935736507e-13,1.6205768282237653e-45,0.9999999999993836,0.9999999999993984,0.78,0.8,0.78,0.8,0.25,0,7.7187288934992e-14,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000484,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
120,0.9999999999993984,1.2767762979415359e-19,6.015963364891197e-13,1.2028869175583755e-45,0.9999999999993984,0.9999999999994128,0.78,0.8,0.78,0.8,0.25,0,7.535016922865724e-14,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000472,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
121,0.9999999999994128,1.0818295050736867e-19,5.871658313081473e-13,8.928530330888452e-46,0.9999999999994128,0.9999999999997683,0.78,0.8,0.78,0.8,0.25,0,7.350008028527505e-14,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000004608,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
122,0.9999999999997683,3.4089144302776694e-20,2.317935650585358e-13,1.6099506872880895e-47,0.9999999999997683,0.9999999999997737,0.78,0.8,0.78,0.8,0.25,0,2.888910731020682e-14,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000001822,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
123,0.9999999999997737,2.888418446435379e-20,2.2623352747417297e-13,1.194999574179732e-47,0.9999999999997737,0.9999999999999093,0.78,0.8,0.78,0.8,0.25,0,2.8329031879632462e-14,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000001776,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
124,0.9999999999999093,8.437064809266774e-21,9.074070848120904e-14,8.997984651769976e-49,0.9999999999999093,0.9999999999999563,0.78,0.8,0.78,0.8,0.25,0,1.1276158305806285e-14,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000714,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
125,0.9999999999999563,2.4433897261325234e-21,4.379903549246172e-14,6.481169313846574e-50,0.9999999999999563,0.9999999999999573,0.78,0.8,0.78,0.8,0.25,0,5.447366869867175e-15,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000344,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
126,0.9999999999999573,2.070316548314466e-21,4.2748427019204604e-14,4.810702980772388e-50,0.9999999999999573,0.9999999999999698,0.78,0.8,0.78,0.8,0.25,0,5.371530484970097e-15,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000334,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
127,0.9999999999999698,9.538047682231006e-22,3.0180950322589694e-14,6.779950856628469e-51,0.9999999999999698,0.9999999999999754,0.78,0.8,0.78,0.8,0.25,0,3.7520652443760926e-15,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000234,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
128,0.9999999999999754,6.420653639446598e-22,2.4739924979512744e-14,1.562828671182227e-51,0.9999999999999754,0.9999999999999886,0.78,0.8,0.78,0.8,0.25,0,3.037821478724355e-15,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000195,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
129,0.9999999999999886,1.9015653510819977e-22,1.1432823449340602e-14,9.688469447414702e-53,0.9999999999999886,0.9999999999999922,0.78,0.8,0.78,0.8,0.25,0,1.4350223802326143e-15,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000009,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
130,0.9999999999999922,1.0595927308167304e-22,7.858628777176001e-15,2.4277200137355886e-53,0.9999999999999922,0.9999999999999923,0.78,0.8,0.78,0.8,0.25,0,8.925307865604562e-16,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000064,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
