tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
187,0.9999999999997529,5.976207084378648e-21,2.471263795439994e-13,2.9903678894845016e-47,0.9999999999997529,0.9999999999997574,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.032513429698658e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000194,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
188,0.9999999999997575,5.25494633815127e-21,2.424579241445938e-13,2.373787522323003e-47,0.9999999999997575,0.9999999999996987,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.9801767524280846e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000001904,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,rescue,-1,-1,-1,-1
189,0.9999999999996988,1.5968578295756e-20,3.012326365826935e-13,1.6073374775712811e-46,0.9999999999996988,0.9999999999997046,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.6988696596637146e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000002362,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
190,0.9999999999997043,1.4041351120530913e-20,2.9554206186004943e-13,1.275922491623121e-46,0.9999999999997043,0.99999999999971,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.628881185898204e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000232,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
191,0.99999999999971,1.2346718514223285e-20,2.899589875764062e-13,1.0128415639817352e-46,0.99999999999971,0.9999999999997156,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.5655123492354165e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000002273,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
192,0.9999999999997156,1.0856608937480948e-20,2.8448138294490146e-13,8.040049771549758e-47,0.9999999999997156,0.999999999999721,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.492338121612654e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000002234,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
193,0.999999999999721,9.546338768929647e-21,2.7910725554219334e-13,6.382281555949557e-47,0.999999999999721,0.9999999999997261,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.420654942346535e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000219,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
194,0.9999999999997262,8.394203421709932e-21,2.738346505837364e-13,5.066326579662741e-47,0.9999999999997262,0.9999999999997313,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.3559108460046256e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000215,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
195,0.9999999999997313,7.381117807633294e-21,2.686616502127486e-13,4.02170678099743e-47,0.9999999999997313,0.9999999999997364,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.297790057171481e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000002106,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
196,0.9999999999997364,6.490300193256855e-21,2.6358637280261037e-13,3.1924758852394003e-47,0.9999999999997364,0.9999999999997415,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.2297375678878875e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000207,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
197,0.9999999999997413,5.706994210961758e-21,2.5860697227244157e-13,2.534223112931018e-47,0.9999999999997413,0.9999999999997463,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.1737733784683474e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000203,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
198,0.9999999999997463,5.018224420156966e-21,2.537216374156087e-13,2.0116946899450668e-47,0.9999999999997463,0.999999999999751,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.1082845370385156e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000001993,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
199,0.9999999999997511,4.4125813694869486e-21,2.489285912409164e-13,1.5969057755426355e-47,0.9999999999997511,0.9999999999997558,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.054748808321107e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000001954,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
200,0.9999999999997558,3.880032599605075e-21,2.44226090326245e-13,1.2676416897193584e-47,0.9999999999997558,0.9999999999997605,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.9969293198864985e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000001918,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
